sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = BIA24-15WR
2419,1725629434,5.26,0.0,1.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190302327275276,14.657744038850069,
2419,1725629435,5.31,0.0,1.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190302327275276,14.657744038850069,
2419,1725629436,5.37,0.0,1.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190302327275276,14.657744038850069,
2419,1725629437,5.42,0.0,1.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190302243456244,14.657745128497481,
2419,1725629438,5.48,0.0,1.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190302243456244,14.657746218144894,
2419,1725629439,5.54,0.0,1.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19030215963721,14.657747307792306,
2419,1725629440,5.59,0.0,1.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19030215963721,14.65774848125875,
2419,1725629441,5.65,0.0,1.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19030207581818,14.657749570906162,
2419,1725629442,5.7,0.0,1.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19030207581818,14.657750660553575,
2419,1725629443,5.76,0.0,1.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19030199199915,14.657751750200987,
2419,1725629444,5.82,0.0,1.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19030190818012,14.65775292366743,
2419,1725629445,5.87,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19030190818012,14.657754013314843,
2419,1725629446,5.93,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190301824361086,14.657755102962255,
2419,1725629447,5.98,0.0,2.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190301824361086,14.657756192609668,
2419,1725629448,6.04,0.0,2.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190301740542054,14.657757366076112,
2419,1725629449,6.1,0.0,2.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190301740542054,14.657758455723524,
2419,1725629450,6.15,0.0,2.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19030165672302,14.657759545370936,
2419,1725629451,6.21,0.0,2.3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19030165672302,14.657760635018349,
2419,1725629452,6.26,0.0,2.3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19030157290399,14.657761808484793,
2419,1725629453,6.32,0.0,2.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19030148908496,14.657762898132205,
2419,1725629454,6.38,0.0,2.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19030148908496,14.657763987779617,
2419,1725629455,6.43,0.0,2.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19030140526593,14.65776507742703,
2419,1725629456,6.49,0.0,2.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19030140526593,14.657766250893474,
2419,1725629457,6.54,0.0,2.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190301321446896,14.657767340540886,
2419,1725629458,6.6,0.0,2.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190301321446896,14.657768430188298,
2419,1725629459,6.65,0.0,2.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190301237627864,14.65776951983571,
2419,1725629460,6.71,0.0,2.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190301237627864,14.657770693302155,
2419,1725629461,6.77,0.0,2.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19030115380883,14.657771782949567,
2419,1725629462,6.82,0.0,2.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19030115380883,14.657771782949567,
2419,1725629463,7.18,0.0,2.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19030098617077,14.657771782949567,
2419,1725629464,7.7,0.0,1.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190299309790134,14.657770609483123,
2419,1725629465,8.08,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190299309790134,14.657763484865427,
2419,1725629466,8.5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190299309790134,14.657755689695477,
2419,1725629467,9.05,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.1903010699898,14.65774554759264,
2419,1725629468,9.11,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.1903010699898,14.657744206488132,
2419,1725629469,9.18,0.0,0.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.1903010699898,14.657742781564593,
2419,1725629470,9.25,0.0,0.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.1903010699898,14.657741440460086,
2419,1725629471,9.32,0.0,0.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19030098617077,14.657740099355578,
2419,1725629472,9.39,0.0,0.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19030098617077,14.657738758251071,
2419,1725629473,9.46,0.0,0.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19030098617077,14.657737333327532,
2419,1725629474,9.52,0.0,0.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19030098617077,14.657735992223024,
2419,1725629475,9.59,0.0,0.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19030098617077,14.657734651118517,
2419,1725629476,9.66,0.0,0.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.19030098617077,14.65773331001401,
2419,1725629477,9.73,0.0,0.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.19030098617077,14.65773188509047,
2419,1725629478,9.8,0.0,0.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.19030090235174,14.65773188509047,
2419,1725629479,9.95,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029956124723,14.65773188509047,
2419,1725629480,10.17,0.0,0.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029813632369,14.657734064385295,
2419,1725629481,10.46,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029553793371,14.657734232023358,
2419,1725629482,10.75,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190292939543724,14.65773431584239,
2419,1725629483,10.79,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19029268808663,14.65773431584239,
2419,1725629484,10.82,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.1902923528105,14.65773431584239,
2419,1725629485,10.85,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19029210135341,14.65773431584239,
2419,1725629486,10.88,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029184989631,14.65773431584239,
2419,1725629487,10.91,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.190291514620185,14.65773431584239,
2419,1725629488,10.94,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.190291514620185,14.65773431584239,
2419,1725629489,10.97,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.190291514620185,14.65773431584239,
2419,1725629490,11.26,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,63.19029176607728,14.65773968026042,
2419,1725629491,11.6,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,63.190293945372105,14.65774454176426,
2419,1725629492,11.61,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,63.190294029191136,14.657744625583291,
2419,1725629493,11.61,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,63.190294029191136,14.657744709402323,
2419,1725629494,11.62,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,63.19029411301017,14.657744709402323,
2419,1725629495,11.63,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,63.1902941968292,14.657744793221354,
2419,1725629496,11.63,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,63.1902941968292,14.657744877040386,
2419,1725629497,11.64,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,63.19029428064823,14.657744960859418,
2419,1725629498,11.65,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,63.19029428064823,14.657744960859418,
2419,1725629499,11.65,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,63.19029436446726,14.65774504467845,
2419,1725629500,11.66,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,63.190294448286295,14.657745128497481,
2419,1725629501,11.67,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,63.190294448286295,14.657745212316513,
2419,1725629502,11.67,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,63.19029453210533,14.657745212316513,
2419,1725629503,11.68,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,63.19029461592436,14.657745296135545,
2419,1725629504,11.69,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,63.19029461592436,14.657745379954576,
2419,1725629505,11.69,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,63.19029469974339,14.657745463773608,
2419,1725629506,11.7,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,63.19029469974339,14.657745463773608,
2419,1725629507,11.71,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,63.19029478356242,14.65774554759264,
2419,1725629508,11.71,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.19029486738145,14.657745631411672,
2419,1725629509,11.72,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.19029486738145,14.657745715230703,
2419,1725629510,11.73,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.190294951200485,14.657745715230703,
2419,1725629511,11.74,0.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.19029503501952,14.657745799049735,
2419,1725629512,11.74,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.19029503501952,14.657745882868767,
2419,1725629513,11.75,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.19029511883855,14.657745966687799,
2419,1725629514,11.76,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.19029520265758,14.65774605050683,
2419,1725629515,11.76,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.19029520265758,14.65774605050683,
2419,1725629516,11.77,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.19029528647661,14.657746134325862,
2419,1725629517,11.78,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.19029528647661,14.657746218144894,
2419,1725629518,11.78,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.190295370295644,14.657746301963925,
2419,1725629519,11.79,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.190295454114676,14.657746301963925,
2419,1725629520,11.8,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.190295454114676,14.657746385782957,
2419,1725629521,11.8,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.19029553793371,14.657746469601989,
2419,1725629522,11.81,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.19029562175274,14.65774655342102,
2419,1725629523,11.82,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.19029562175274,14.65774655342102,
2419,1725629524,11.82,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.19029570557177,14.657746637240052,
2419,1725629525,11.83,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.1902957893908,14.657746721059084,
2419,1725629526,11.84,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.1902957893908,14.657746804878116,
2419,1725629527,11.84,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.190295873209834,14.657746804878116,
2419,1725629528,11.85,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.190295873209834,14.657746888697147,
2419,1725629529,11.86,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.190295957028866,14.657746972516179,
2419,1725629530,11.86,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.1902960408479,14.65774705633521,
2419,1725629531,11.87,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.1902960408479,14.657747140154243,
2419,1725629532,11.88,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.19029612466693,14.657747140154243,
2419,1725629533,11.88,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.19029620848596,14.657747223973274,
2419,1725629534,11.89,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029620848596,14.657747307792306,
2419,1725629535,11.9,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029629230499,14.657747391611338,
2419,1725629536,11.9,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029629230499,14.657747391611338,
2419,1725629537,11.91,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.190296376124024,14.65774747543037,
2419,1725629538,11.92,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.190296459943056,14.657747559249401,
2419,1725629539,11.92,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.190296459943056,14.657747643068433,
2419,1725629540,11.93,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029654376209,14.657747643068433,
2419,1725629541,11.94,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029662758112,14.657747726887465,
2419,1725629542,11.94,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029662758112,14.657747810706496,
2419,1725629543,11.95,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029671140015,14.657747894525528,
2419,1725629544,11.96,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029679521918,14.657747894525528,
2419,1725629545,11.96,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029679521918,14.65774797834456,
2419,1725629546,11.97,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.190296879038215,14.657748062163591,
2419,1725629547,11.98,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.190296879038215,14.657748145982623,
2419,1725629548,11.98,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.190296962857246,14.657748145982623,
2419,1725629549,11.99,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029704667628,14.657748229801655,
2419,1725629550,12.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029704667628,14.657748313620687,
2419,1725629551,12.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029713049531,14.657748397439718,
2419,1725629552,12.01,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029721431434,14.65774848125875,
2419,1725629553,12.02,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029721431434,14.65774848125875,
2419,1725629554,12.02,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029729813337,14.657748565077782,
2419,1725629555,12.03,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029729813337,14.657748648896813,
2419,1725629556,12.04,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.190297381952405,14.657748732715845,
2419,1725629557,12.04,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029746577144,14.657748732715845,
2419,1725629558,12.05,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19029746577144,14.657748816534877,
2419,1725629559,12.06,0.0,1.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19029754959047,14.657748900353909,
2419,1725629560,12.06,0.0,1.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.1902976334095,14.65774898417294,
2419,1725629561,12.07,0.0,1.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.1902976334095,14.65774898417294,
2419,1725629562,12.08,0.0,1.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19029771722853,14.657749067991972,
2419,1725629563,12.08,0.0,1.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190297801047564,14.657749151811004,
2419,1725629564,12.09,0.0,1.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190297801047564,14.657749235630035,
2419,1725629565,12.1,0.0,1.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190297884866595,14.657749235630035,
2419,1725629566,12.1,0.0,1.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190297884866595,14.657749319449067,
2419,1725629567,12.11,0.0,1.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19029796868563,14.657749403268099,
2419,1725629568,12.12,0.0,1.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19029805250466,14.65774948708713,
2419,1725629569,12.12,0.0,1.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19029805250466,14.65774948708713,
2419,1725629570,12.13,0.0,1.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19029813632369,14.657749570906162,
2419,1725629571,12.14,0.0,1.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19029822014272,14.657749654725194,
2419,1725629572,12.14,0.0,1.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19029822014272,14.657749738544226,
2419,1725629573,12.15,0.0,1.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190298303961754,14.657749822363257,
2419,1725629574,12.16,0.0,1.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190298303961754,14.657749822363257,
2419,1725629575,12.16,0.0,1.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.190298387780786,14.65774990618229,
